Code,Updated name,E1,E2,E3,P,Total reports,FES,References
2336,Russula vesca,14,0,2,0,16,E1,"(Chang & Mao, 1995; Cooke, 1891; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Iordanov, Vanev, & Fakirova, 1978; Laessoe & del-Conte, 1996; Mao, 2000; Podgornik, 2005; Reudillh, 2004; Sergeeva, 2000; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019; Yamada, 2002; Zerova & Rozhenko, 1988)"
2337,Russula veternosa,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2338,Russula vinosa,3,0,0,0,3,E1,"(Laessoe & del-Conte, 1996; Mao, 2000; Wang, Liu, & Yu, 2004)"
2339,Russula vinosobrunnea,1,0,0,0,1,E1,"(Gennari, 2000)"
2340,Russula violacea,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
2341,Russula violeipes,6,0,0,0,6,E1,"(El'chibaev, 1964; Hongo & Izawa, 1994; Jones, Whalley, & Hywel-Jones, 1994; Mao, 2000; Vasil'eva, 1978; Wu, et al., 2019)"
2342,Russula virescens,26,0,4,0,30,E1,"(Adhikari & Durrieu, 1996; Chamberlain, 1996; Chang & Mao, 1995; Cooke, 1891; Das, 2009; De-Kesel, 2002; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Iordanov, Vanev, & Fakirova, 1978; Jones, Whalley, & Hywel-Jones, 1994; Liu & Yang, 1982; Locsmándi-Vasas, 1995; Mao, 2000; Martínez, Oria-de-Rueda, & Martínez, 1997; Podgornik, 2005; Sanmee, Dell, Lumyong, Izumori, & Lumyong, 2003; Sergeeva, 2000; Vasil'eva, 1978; Wang, Liu, & Yu, 2004; Wu, et al., 2019; Yamada, 2002; Zerova & Rozhenko, 1988)"
2343,Russula viscida,2,0,0,0,2,E1,"(Gerhardt, 2001; Sáenz, Lizano, & Nassar, 1983)"
2344,Russula xerampelina,13,0,1,0,14,E1,"(Arora, 1991; Das, 2009; Gerhardt, 2001; Iordanov, Vanev, & Fakirova, 1978; Laessoe & del-Conte, 1996; Mao, 2000; Montoya-Esquivel, Estrada-Torres, Kong, & Juarez-Sanchez, 2001; Sáenz, Lizano, & Nassar, 1983; Sanmee, Dell, Lumyong, Izumori, & Lumyong, 2003; Sergeeva, 2000; Tedder, Mitchell, & Farran, 2000; Vasil'eva, 1978; Yamada, 2002; Zerova & Rozhenko, 1988)"
2345,Russula zvarae,1,0,0,0,1,E1,"(Galli, 1996)"
2346,Sagaranella tylicolor,1,0,1,0,2,E1,"(Hongo & Izawa, 1994)"
2347,Sanghuangporus baumii,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2348,Saproamanita foetidissima,0,0,1,0,1,E3,"(Walleyn & Rammeloo, 1994)"
2349,Saproamanita praeclara,0,0,1,0,1,E3,"(Walleyn & Rammeloo, 1994)"
2350,Saproamanita thiersii,1,0,0,0,1,E1,"(Rodríguez Hernández, 2018)"
2351,Saproamanita vittadinii,0,0,1,0,1,E3,"(Mao, 2000)"
2352,Sarcodon amarescens,1,0,0,0,1,E1,"(Wang & Liu, 2002)"
2353,Sarcodon excentricus,2,0,0,0,2,E1,"(Wang & Liu, 2002)"
2354,Sarcodon imbricatus,22,3,1,0,26,E2,"(Arora, 1991; Cooke, 1891; El'chibaev, 1964; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Iordanov, Vanev, & Fakirova, 1978; Lee, Kim, & Chung, 2002; Mao, 2000; Montoya-Esquivel, Estrada-Torres, Kong, & Juarez-Sanchez, 2001; MycoWeb, 2020; Reudillh, 2004; Secretariat of Environment and Natural Resources, 2020; Sergeeva, 2000; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Wang, Liu, & Yu, 2004; Wu, et al., 2019; Yamada, 2002; Zang, 1984; Zerova & Rozhenko, 1988)"
2355,Sarcodon leucopus,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2356,Sarcodon lobatus,1,0,0,0,1,E1,"(Vasil'eva, 1978)"
2357,Sarcodontia spumea,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2358,Sarcomyxa edulis,1,0,0,0,1,E1,"(Saito, Tonouchi, & Harada, 2014)"
2359,Sarcoscypha coccinea,7,0,1,1,9,U,"(Chang & Mao, 1995; Chen, Yang, Bau, & Li, 2016; Hongo & Izawa, 1994; Locsmándi-Vasas, 1995; Mao, 2000; Molnár, Ősz, Turcsi, & Deli, 2019; Reudillh, 2004; Secretariat of Environment and Natural Resources, 2020; Vasil'eva, 1978)"
2360,Sarcoscypha occidentalis,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2361,Sarcosoma globosum,1,0,0,0,1,E1,"(Van-Dijk, Onguene, & Kuyper, 2003)"
2362,Sarcosphaera coronaria,3,1,1,2,7,E2,"(Gerhardt, 1994; Locsmándi-Vasas, 1995; Mao, 2000; Montoya-Esquivel, Estrada-Torres, Kong, & Juarez-Sanchez, 2001; Secretariat of Environment and Natural Resources, 2020; Sevindik, et al., 2018; Villarreal & Perez-Moreno, 1989a)"
2363,Schizophyllum brevilamellatum,1,0,0,0,1,E1,"(Remotti & Colan, 1990)"
2364,Schizophyllum commune,33,0,2,0,35,E1,"(Acharya, Ghosh, & Kundu, 2016; Boa, 2004; Chang & Mao, 1995; De-Kesel, Codjia, & Yorou, 2002; Degreef, Malaisse, Rammeloo, & Baudart, 1997; Flores, 2002; Härkönen, 2002; Härkönen, Niemelä, & Mwasumbi, 2003; Hongo & Izawa, 1994; Hosaka, 2002; Laessoe & del-Conte, 1996; Longvah & Deosthale, 1998; Mao, 2000; Mendoza, 1938; Obodai & Apetorgbor, 2001; Oso, 1975; Pegler & Piearce, 1980; Phongeun, Somsanith, & Thaviphone, 2017; Piearce, 1981; Purkayastha & Chandra, 1985; Rammeloo & Walleyn, 1993; Remotti & Colan, 1990; Santos, 2017; Tantengco & Ragragio, 2018; Timm, 2018; Trierveiler-Pereira, Sulzbacher, & Baltazar, 2018; Tuno, 2001; Uaciquete, Dai, & Motta, 1996; Villarreal & Perez-Moreno, 1989a; Wang, Liu, & Yu, 2004; Wu, et al., 2019)"
2365,Schizophyllum fasciatum,1,0,0,0,1,E1,"(Villarreal & Perez-Moreno, 1989a)"
2366,Scleroderma areolatum,2,0,1,2,5,U,"(Gerhardt, 2001; Hongo & Izawa, 1994; Mao, 2000; Wu, et al., 2019)"
2367,Scleroderma aurantiacum,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2368,Scleroderma australe,0,1,0,0,1,E2,"(Wang, Liu, & Yu, 2004)"
2369,Scleroderma bovista,5,0,0,1,6,U,"(Aryal & Budhathoki, 2013; Chang & Mao, 1995; Ertuğ, 2000; Gerhardt, 2001; Mao, 2000; Wu, et al., 2019)"
2370,Scleroderma cepa,1,0,0,1,2,P,"(Hall, Stephenson, Buchanan, Wang, & Cole, 2003; Mao, 2000)"
2371,Scleroderma citrinum,4,0,3,9,16,E2,"(Adhikari, 1999; Chang & Mao, 1995; El'chibaev, 1964; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Iordanov, Vanev, & Fakirova, 1978; Laessoe & del-Conte, 1996; Lincoff & Mitchel, 1977; Locsmándi-Vasas, 1995; Mao, 2000; Walleyn & Rammeloo, 1994; Wang, Liu, & Yu, 2004; Wu, et al., 2019; Zerova & Rozhenko, 1988)"
2372,Scleroderma flavidum,2,0,0,2,4,E1,"(Hongo & Izawa, 1994; Wang & Liu, 2002; Wu, et al., 2019)"
2373,Scleroderma laeve,1,0,0,0,1,E1,"(Garibay-Orijel & Ruan-Soto, 2014)"
2374,Scleroderma polyrhizum,3,0,0,0,3,E1,"(Chang & Mao, 1995; Mao, 2000; Wu, et al., 2019)"
2375,Scleroderma radicans,1,0,0,0,1,E1,"(Harsh, Tiwari, & Rai, 1996)"
2376,Scleroderma tenerum,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2377,Scleroderma texense,1,0,0,0,1,E1,"(Adhikari, 1999)"
2378,Scleroderma verrucosum,2,0,0,2,4,U,"(Ahmad, 1956; Gerhardt, 1994; Gerhardt, 2001; Purkayastha & Chandra, 1985)"
2379,Scleroderma yunnanense,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2380,Scleromitrula shiraiana,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2381,Sclerotinia sclerotiorum,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
2382,Scorias spongiosa,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2383,Scutellinia erinaceus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2384,Scutellinia scutellata,1,0,1,0,2,E1,"(Gamboa-Trujillo, et al., 2019; Hongo & Izawa, 1994)"
2385,Scutiger pes-caprae,4,0,1,0,5,E1,"(Hongo & Izawa, 1994; Wang & Liu, 2002; Wu, et al., 2019; Yamada, 2002; Zervakis, 2003)"
2386,Scytinopogon echinosporus,2,0,0,0,2,E1,"(Wang, Liu, & Yu, 2004; Wu, et al., 2019)"
2387,Scytinostroma odoratum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2388,Sebacina incrustans,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Seok, Jin, Kwon, Kim, & Kim, 2013)"
2389,Sebacina schweinitzii,1,0,0,0,1,E1,"(Secretariat of Environment and Natural Resources, 2020)"
2390,Sebacina sparassoidea,1,0,0,0,1,E1,"(Flores, 2002)"
2391,Secotium himalaicum,1,0,0,0,1,E1,"(Zang & Doi, 1995)"
2392,Septobasidium bogoriense,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2393,Serpula lacrymans,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2394,Shimizuomyces paradoxus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2395,Singerocybe alboinfundibuliformis,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2396,Skeletocutis nivea,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2397,Sowerbyella rhenana,0,0,2,0,2,E3,"(Gamundí, 2002; Robinson, 2003)"
2398,Sparassis brevipes,1,0,0,0,1,E1,"(Gerhardt, 2001)"
2399,Sparassis crispa,23,0,1,0,24,E1,"(Arora, 1991; Cooke, 1891; Gamiet, 2003; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Mao, 2000; Martins, 2004; Ministry of Forestry, 2020; MycoWeb, 2020; Podgornik, 2005; Purkayastha & Chandra, 1985; Reudillh, 2004; Secretariat of Environment and Natural Resources, 2020; Tedder, Mitchell, & Farran. 2000; Ullah, Firdous, Mehmood, Shaheen, & Dar, 2017; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Zerova & Rozhenko, 1988)"
2400,Sparassis cystidiosa,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2401,Sparassis laminosa,2,0,0,0,2,E1,"(Mao, 2000; Martins, 2004)"
2402,Sparassis latifolia,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2403,Sparassis subalpina,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2404,Spathularia flavida,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Mao, 2000)"
2405,Spathulariopsis velutipes,1,0,0,0,1,E1,"(Mao, 2000)"
2406,Sphaerobolus stellatus,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2407,Sporisorium cruentum,2,0,0,0,2,E1,"(Guozhong, 2002; Kabere, 2003)"
2408,Squamanita odorata,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2409,Squamanita umbonata,3,0,0,0,3,E1,"(Hongo & Izawa, 1994; Seok, Jin, Kwon, Kim, & Kim, 2013; Secretariat of Environment and Natural Resources, 2020)"
2410,Steccherinum laeticolor,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2411,Steccherinum ochraceum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2412,Stephensia shanorii,1,0,0,0,1,E1,"(Trappe, 1990)"
2413,Stereopsis burtiana,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2414,Stereopsis hiscens,1,0,0,0,1,E1,"(Rammeloo & Walleyn, 1993)"
2415,Stereum hirsutum,0,0,2,0,2,E3,"(Hongo & Izawa, 1994; Robinson, 2003)"
2416,Stereum ostrea,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2417,Stereum rugosum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2418,Stereum sanguinolentum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2419,Strobilomyces confusus,7,0,0,0,7,E1,"(Chang & Mao, 1995; Hongo & Izawa, 1994; Mao, 2000; Park & Lee, 2011; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019; Yamada, 2002)"
2420,Strobilomyces coturnix,1,0,0,0,1,E1,"(Walleyn & Rammeloo, 1994)"
2421,Strobilomyces glabriceps,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2422,Strobilomyces seminudus,1,0,0,0,1,E1,"(Hongo & Izawa, 1994)"
2423,Strobilomyces strobilaceus,10,0,1,1,12,E1,"(Chang & Mao, 1995; Das, 2009; Doyungan, 1990; Laessoe & del-Conte, 1996; Mao, 2000; Shibata, 1992b; Secretariat of Environment and Natural Resources, 2020; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019; Yamada, 2002; Zerova & Rozhenko, 1988)"
2424,Strobilomyces velutipes,1,0,0,0,1,E1,"(Sillitoe, 1995)"
2425,Strobilurus esculentus,3,0,0,0,3,E1,"(Gerhardt, 2001; Hongo & Izawa, 1994; Podgornik, 2005)"
2426,Strobilurus luchuensis,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2427,Strobilurus ohshimae,3,0,0,0,3,E1,"(Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Park & Lee, 2011)"
2428,Strobilurus orientalis,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2429,Strobilurus pachycystidiatus,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2430,Strobilurus stephanocystis,5,0,0,0,5,E1,"(Gerhardt, 2001; Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Mao, 2000; Seok, Jin, Kwon, Kim, & Kim, 2013)"
2431,Strobilurus tenacellus,1,1,0,0,2,E2,"(Gerhardt, 2001; Mao, 2000)"
2432,Stromatinia rapulum,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2433,Stropharia aeruginosa,9,0,0,3,12,E2,"(Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Mao, 2000; Hossain & Park, 2016; Seok, Jin, Kwon, Kim, & Kim, 2013; Sergeeva, 2000; Wu, et al., 2019)"
2434,Stropharia caerulea,1,0,0,0,1,E1,"(Gerhardt, 2001)"
2435,Stropharia crocopepla,1,0,0,0,1,E1,"(Mao, 2000)"
2436,Stropharia hornemannii,2,0,1,2,5,U,"(Gerhardt, 2001; Hongo & Izawa, 1994; Mao, 2000; Sergeeva, 2000; Wu, et al., 2019)"
2437,Stropharia lepiotiformis,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2438,Stropharia rugosoannulata,12,1,0,0,13,E2,"(Arora, 1991; Chang & Mao, 1995; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hall, Buchanan, Wang, & Cole, 1998; Hongo & Izawa, 1994; Imazeki, Hongo, & Otani, 2011; Mao, 2000; Timm, 2018; Vasil'eva, 1978; Wu, et al., 2019)"
2439,Suillellus luridus,10,2,3,2,17,E2,"(Adhikari & Durrieu, 1996; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hall, Buchanan, Wang, & Cole, 1998; Iordanov, Vanev, & Fakirova, 1978; Iqbal & Khalid, 1996; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Podgornik, 2005; Reudillh, 2004; Sergeeva, 2000; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019; Yamada, 2002; Zerova & Rozhenko, 1988)"
2440,Suillellus pulchrotinctus,0,0,1,0,1,E3,"(Gennari, 2000)"
2441,Suillellus queletii,4,2,0,0,6,E2,"(Gennari, 2000; Iqbal & Khalid, 1996; Locsmándi-Vasas, 1995; Mao, 2000; Reudillh, 2004; Wu, et al., 2019)"
2442,Suillus abietinus,2,0,0,0,2,E1,"(Vasil'eva, 1978; Zervakis, 2003)"
2443,Suillus acidus,3,0,0,0,3,E1,"(Mao, 2000; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019)"
2444,Suillus albidipes,3,0,0,0,3,E1,"(Arora, 1991; Mao, 2000; Wu, et al., 2019)"
2445,Suillus americanus,9,0,0,2,11,E2,"(Chang & Mao, 1995; Fischer & Bessette, 1992; Mao, 2000; Murakami, 1993; Park & Lee, 2011; Secretariat of Environment and Natural Resources, 2020; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019)"
2446,Suillus bellinii,5,0,0,0,5,E1,"(Gennari, 2000; Martínez, Oria-de-Rueda, & Martínez, 1997; Martins, 2004; Reudillh, 2004)"
2447,Suillus bovinus,18,0,2,0,20,E1,"(Cooke, 1891; Denchev, 2002; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Iordanov, Vanev, & Fakirova, 1978; Laessoe & del-Conte, 1996; Mao, 2000; Martinez-de-Aragón, Florit, & Colinas, 1998; Martins, 2004; Ministry of Forestry, 2020; Podgornik, 2005; Razaq & Shahzad, 2016; Sergeeva, 2000; Vasil'eva, 1978; Wang & Liu, 2002; Wu, et al., 2019; Yamada, 2002; Zerova & Rozhenko, 1988)"
2448,Suillus bresadolae,1,0,0,0,1,E1,"(Gerhardt, 2001)"
2449,Suillus brevipes,7,0,0,0,7,E1,"(Arora, 1991; Chang & Mao, 1995; Mao, 2000; MycoWeb, 2020; Secretariat of Environment and Natural Resources, 2020; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019;)"
2450,Suillus caerulescens,1,0,0,0,1,E1,"(Arora, 1991)"
2451,Suillus cavipes,11,0,1,0,12,E1,"(Arora, 1991; Gamiet, 2003; Gerhardt, 2001; Hongo & Izawa, 1994; Mao, 2000; Podgornik, 2005; Secretariat of Environment and Natural Resources, 2020; Sergeeva, 2000; Vasil'eva, 1978; Wu, et al., 2019; Yamada, 2002; Zerova & Rozhenko, 1988)"
2452,Suillus collinitus,4,0,0,0,4,E1,"(Gennari, 2000; Heleno, Barros, Sousa, Martins, & Ferreira, 2010; Mao, 2000; Wu, et al., 2019)"
2453,Suillus cothurnatus,2,0,0,0,2,E1,"(Magnago, A.C. (pers. comm.); Ramírez-Carbajal, 2017)"
2454,Suillus decipiens,1,0,0,0,1,E1,"(Hernández, Ayala-Vásquez, & de la Fuente-López, 2017)"
2455,Suillus flavidus,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
2456,Suillus flavogranulatus,1,0,0,0,1,E1,"(Estrada-Martinez, Guzman, Tovar, & Paczka, 2009)"
2457,Suillus glandulosipes,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
2458,Suillus granulatus,34,3,4,1,42,E2,"(Arora, 1991; Bouriquet, 1970; Chang & Mao, 1995; Cooke, 1891; Denchev, 2002; Deschamps, 2002; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Härkönen, Saarimäki, & Mwasumbi, 1994; Hongo & Izawa, 1994; Iordanov, Vanev, & Fakirova, 1978; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Mao, 2000; Martínez, Oria-de-Rueda, & Martínez, 1997; Nanaguylan, 2002; Piearce, 1981; Podgornik, 2005; Putzke, 2014; Rammeloo & Walleyn, 1993; Reudillh, 2004; Sergeeva, 2000; Secretariat of Environment and Natural Resources, 2020; Shibata, 1992a; Tel, et al., 2014; Timm, 2018; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Walleyn & Rammeloo, 1994; Wang & Liu, 2002; Wasser, 2002; Wu, et al., 2019; Yamada, 2002; Zerova & Rozhenko, 1988; Zervakis, 2003)"
2459,Suillus grevillei,16,0,3,0,19,E1,"(Arora, 1991; Cooke, 1891; Denchev, 2002; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Iordanov, Vanev, & Fakirova, 1978; Iqbal & Khalid, 1996; Laessoe & del-Conte, 1996; Mao, 2000; Ministry of Forestry, 2020; Podgornik, 2005; Sergeeva, 2000; Vasil'eva, 1978; Wu, et al., 2019; Yamada, 2002; Zerova & Rozhenko, 1988)"
2460,Suillus guzmanii,1,0,0,0,1,E1,"(Garibay-Orijel & Ruan-Soto, 2014)"
2461,Suillus himalayensis,1,0,0,0,1,E1,"(Sarwar, Saba, Khalid, & Dentinger, 2018)"
2462,Suillus hirtellus,2,0,0,0,2,E1,"(Secretariat of Environment and Natural Resources, 2020; Villarreal & Perez-Moreno, 1989a)"
2463,Suillus kunmingensis,2,0,0,0,2,E1,"(Mao, 2000; Wu, et al., 2019)"
2464,Suillus kwangtungensis,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2465,Suillus lakei,3,0,0,0,3,E1,"(Arora, 1991; Furci, 2018; Villarreal & Perez-Moreno, 1989a)"
2466,Suillus luteus,30,2,0,1,33,E2,"(Badalyan, 2003; Buyck, 1994a; Campos, 1998; Cooke, 1891; Das, 2009; Denchev, 2002; Gamundí, 2002; Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Hongo & Izawa, 1994; Iordanov, Vanev, & Fakirova, 1978; Laessoe & del-Conte, 1996; Locsmándi-Vasas, 1995; Malyi, 1987; Martínez, Oria-de-Rueda, & Martínez, 1997; Martins, 2004; Ministry of Forestry, 2020; Nanaguylan, 2002; Podgornik, 2005; Putzke, 2014; Rammeloo & Walleyn, 1993; Razaq & Shahzad, 2016; Reudillh, 2004; Sergeeva, 2000; Timm, 2018; Vasil'eva, 1978; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019; Yamada, 2002; Zervakis, 2003)"
2467,Suillus mediterraneensis,1,0,0,0,1,E1,"(Gerhardt, 2001)"
2468,Suillus phylopictus,1,0,0,0,1,E1,"(Wu, et al., 2019)"
2469,Suillus placidus,8,0,1,3,12,E2,"(Chang & Mao, 1995; Chen, Yang, Bau, & Li, 2016; Hongo & Izawa, 1994; Laessoe & del-Conte, 1996; Mao, 2000; Murakami, 1993; Park & Lee, 2011; Vasil'eva, 1978; Wang, Liu, & Yu, 2004; Wu, et al., 2019; Yamada, 2002)"
2470,Suillus plorans,5,0,0,0,5,E1,"(Gerhardt, 2001; Laessoe & del-Conte, 1996; Mao, 2000; Vasil'eva, 1978; Wu, et al., 2019)"
2471,Suillus ponderosus,1,0,0,0,1,E1,"(Arora, 1991)"
2472,Suillus pseudobrevipes,1,0,0,0,1,E1,"(Montoya-Esquivel, Estrada-Torres, Kong, & Juarez-Sanchez, 2001)"
2473,Suillus punctipes,1,0,0,0,1,E1,"(Garibay-Orijel & Ruan-Soto, 2014)"
2474,Suillus pungens,2,0,0,0,2,E1,"(Arora, 1991; MycoWeb, 2020)"
2475,Suillus salmonicolor,1,0,0,0,1,E1,"(Zamora-Martínez, 2018)"
2476,Suillus spraguei,6,1,1,1,9,E2,"(Ao, Seb, Ajungla, & Deb, 2016; Hongo & Izawa, 1994; Mao, 2000; Namgyel, 2000; Vasil'eva, 1978; Wang, Liu, & Yu, 2004; Wu, et al., 2019; Yamada, 2002)"
2477,Suillus subaureus,3,0,0,0,3,E1,"(Magnago, A.C. (pers. comm.); Mao, 2000; Wu, et al., 2019)"
2478,Suillus subluteus,7,0,0,0,7,E1,"(Chang & Mao, 1995; Hongo & Izawa, 1994; Mao, 2000; Seok, Jin, Kwon, Kim, & Kim, 2013; Vasil'eva, 1978; Wu, et al., 2019; Yamada, 2002)"
2479,Suillus tomentosus,11,0,0,0,11,E1,"(Arora, 1991; Chang & Mao, 1995; Hongo & Izawa, 1994; Mao, 2000; MycoWeb, 2020; Secretariat of Environment and Natural Resources, 2020; Seok, Jin, Kwon, Kim, & Kim, 2013; Shibata, 1992a; Villarreal & Perez-Moreno, 1989a; Wu, et al., 2019; Yamada, 2002)"
2480,Suillus tridentinus,1,0,0,0,1,E1,"(Gerhardt, 2001)"
2481,Suillus umbonatus,1,0,0,0,1,E1,"(Arora, 1991)"
2482,Suillus variegatus,8,0,1,0,9,E1,"(Gennari, 2000; Gerhardt, 1994; Gerhardt, 2001; Mao, 2000; Martinez-de-Aragón,  Florit, & Colinas, 1998; Sergeeva, 2000; Vasil'eva, 1978; Wu, et al., 2019; Zerova & Rozhenko, 1988)"
2483,Suillus viscidus,8,0,0,0,8,E1,"(Gerhardt, 2001; Hongo & Izawa, 1994; Laessoe & del-Conte, 1996; Mao, 2000; Podgornik, 2005; Razaq & Shahzad, 2016; Vasil'eva, 1978; Wu, et al., 2019)"
2484,Sutorius brunneissimus,3,0,0,0,3,E1,"(Mao, 2000; Wang, Liu, & Yu, 2004; Wu, et al., 2019)"
2485,Sutorius eximius,4,1,0,2,7,U,"(Hongo & Izawa, 1994; Mao, 2000; Seok, Jin, Kwon, Kim, & Kim, 2013; Wang, Liu, & Yu, 2004; Wu, et al., 2019; Yamada, 2002)"
2486,Sutorius magnificus,3,0,1,0,4,E1,"(Mao, 2000; Wang & Liu, 2002; Wang, Liu, & Yu, 2004; Wu, et al., 2019)"
2487,Tapinella atrotomentosa,1,0,2,3,6,U,"(Azeem, Hakeem, & Ali, 2020; El'chibaev, 1964; Garza-Ocañas, 2019; Hongo & Izawa, 1994; Martins, 2004; Zerova & Rozhenko, 1988)"
2488,Tapinella panuoides,2,0,1,2,5,P,"(Garza-Ocañas, 2019; Hongo & Izawa, 1994; Kamalebo & De-Kesel, 2020; Kamalebo, Malale, Ndabaga, Degreef, & De-Kesel, 2018; Mao, 2000)"
2489,Tarzetta catinus,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Wu, et al., 2019)"
2490,Tatraea macrospora,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2491,Tectella patellaris,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2492,Tephrocybe anthracophila,1,0,1,0,2,E1,"(Hongo & Izawa, 1994; Wu, et al., 2019)"
2493,Tephrocybe atrata,2,0,0,0,2,E1,"(Villarreal & Perez-Moreno, 1989a; Zamora-Martinez, Reygadas, & Cifuentes, 1994)"
2494,Terana coerulea,0,0,1,0,1,E3,"(Hongo & Izawa, 1994)"
2495,Terfezia arenaria,5,0,0,0,5,E1,"(Khabar & Najim, 2001; Martínez, Oria-de-Rueda, & Martínez, 1997; Walter, 2001; Wu, et al., 2019)"
2496,Terfezia boudieri,2,0,0,0,2,E1,"(Rammeloo & Walleyn, 1993; Sabra & Walter, 2001)"
2497,Terfezia claveryi,5,0,0,0,5,E1,"(Al-Naama, Ewaze, & Nema, 1988; Bokhary & Parvez, 1993; Hall, Buchanan, Wang, & Cole, 1998; Khabar & Najim, 2001; Martínez, Oria-de-Rueda, & Martínez, 1997)"
2498,Terfezia decaryi,0,0,1,0,1,E3,"(Bouriquet, 1970)"
2499,Terfezia leptoderma,2,0,0,0,2,E1,"(Khabar & Najim, 2001; Martínez, Oria-de-Rueda, & Martínez, 1997)"
2500,Terfezia sinuosa,2,0,0,0,2,E1,"(Mao, 2000; Wang, Liu, & Yu, 2004)"
